Hotel_ID,Booking_ID,Product_ID,Purchased_Product,Booking_Date,Check_In_Date,Check_Out_Date,Distribution_Channel,Advance_Purchase,Party_Size,Length_of_Stay,Number_of_Rooms,Nightly_Rate,Total_Revenue,Purchased_Rate_Code,Purchased_Room_Type,Merge_Indicator,Arrival_Rate,Rate_Code,Rate_Description,Room_Type,Membership_Status,Enrollment_Date,VIP_Membership_Status,VIP_Enrollment_Date
2,151,20,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Non-Smoking,0,,0,
2,151,21,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Smoking,0,,0,
2,151,22,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,151,23,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Smoking,0,,0,
2,151,24,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,151,25,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Smoking,0,,0,
2,151,26,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,0,,0,
2,151,27,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,199.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,0,,0,
2,151,28,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,179.99,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,0,,0,
2,151,29,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 3 Smoking,0,,0,
2,151,30,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 3 Non-Smoking,0,,0,
2,151,31,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,144,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Smoking,0,,0,
2,151,32,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,144,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Non-Smoking,0,,0,
2,151,33,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,153,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Smoking,0,,0,
2,151,34,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,153,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Non-Smoking,0,,0,
2,151,35,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Smoking,0,,0,
2,151,36,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,151,37,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 2 Smoking,0,,0,
2,151,38,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,151,39,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,171,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 1 Smoking,0,,0,
2,151,40,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,171,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 1 Non-Smoking,0,,0,
2,151,41,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,180,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 2 Non-Smoking,0,,0,
2,151,42,0,20070404,20070406,20070408,CRO/Hotel,2,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Standard Room,0,,0,
2,152,1,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Smoking,0,,0,
2,152,2,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Non-Smoking,0,,0,
2,152,3,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Smoking,0,,0,
2,152,4,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,0,,0,
2,152,5,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,182,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Smoking,0,,0,
2,152,6,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,182,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Non-Smoking,0,,0,
2,152,7,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Smoking,0,,0,
2,152,8,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,152,9,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Smoking,0,,0,
2,152,10,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,152,11,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Smoking,0,,0,
2,152,12,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,0,,0,
2,152,13,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,212,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 2 Non-Smoking,0,,0,
2,152,14,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,192,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Standard Room,0,,0,
2,152,15,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Smoking,0,,0,
2,152,16,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Non-Smoking,0,,0,
2,152,17,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,159.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Smoking,0,,0,
2,152,18,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,159.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Non-Smoking,0,,0,
2,152,19,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Smoking,0,,0,
2,152,20,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Non-Smoking,0,,0,
2,152,21,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Smoking,0,,0,
2,152,22,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,152,23,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Smoking,0,,0,
2,152,24,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,152,25,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Smoking,0,,0,
2,152,26,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,0,,0,
2,152,27,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,199.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,0,,0,
2,152,28,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,179.99,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,0,,0,
2,152,29,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 3 Smoking,0,,0,
2,152,30,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 3 Non-Smoking,0,,0,
2,152,31,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,144,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Smoking,0,,0,
2,152,32,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,144,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Non-Smoking,0,,0,
2,152,33,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,153,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Smoking,0,,0,
2,152,34,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,153,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Non-Smoking,0,,0,
2,152,35,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Smoking,0,,0,
2,152,36,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,152,37,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 2 Smoking,0,,0,
2,152,38,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,135,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,152,39,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,171,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 1 Smoking,0,,0,
2,152,40,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,171,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 1 Non-Smoking,0,,0,
2,152,41,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,180,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 2 Non-Smoking,0,,0,
2,152,42,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,135,270,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Standard Room,0,,0,
2,153,1,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Smoking,0,,0,
2,153,2,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Non-Smoking,0,,0,
2,153,3,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Smoking,0,,0,
2,153,4,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,0,,0,
2,153,5,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,182,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Smoking,0,,0,
2,153,6,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Smoking,0,,0,
2,153,7,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Smoking,0,,0,
2,153,8,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,153,9,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Smoking,0,,0,
2,153,10,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,0,,0,
2,153,11,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,212,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 2 Non-Smoking,0,,0,
2,153,12,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,192,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Standard Room,0,,0,
2,153,13,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Smoking,0,,0,
2,153,14,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Non-Smoking,0,,0,
2,153,15,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,159.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Smoking,0,,0,
2,153,16,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,159.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Non-Smoking,0,,0,
2,153,17,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Smoking,0,,0,
2,153,18,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Smoking,0,,0,
2,153,19,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Smoking,0,,0,
2,153,20,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,153,21,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Smoking,0,,0,
2,153,22,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,0,,0,
2,153,23,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,199.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,0,,0,
2,153,24,0,20070404,20070404,20070406,CRO/Hotel,0,1,2,1,135,270,Rate 5,King Room 3 Non-Smoking,1,179.99,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,0,,0,
2,154,1,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Smoking,0,,0,
2,154,2,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Non-Smoking,0,,0,
2,154,3,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,0,,0,
2,154,4,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,182,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Smoking,0,,0,
2,154,5,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,182,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Non-Smoking,0,,0,
2,154,6,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,154,7,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Smoking,0,,0,
2,154,8,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,154,9,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Smoking,0,,0,
2,154,10,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,202,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,0,,0,
2,154,11,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,212,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Suite 2 Non-Smoking,0,,0,
2,154,12,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,192,Rate 3,Accommodation Combined with Frequent Traveler Rewards,Standard Room,0,,0,
2,154,13,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Smoking,0,,0,
2,154,14,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 3 Non-Smoking,0,,0,
2,154,15,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,159.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Non-Smoking,0,,0,
2,154,16,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Smoking,0,,0,
2,154,17,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,169.99,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Non-Smoking,0,,0,
2,154,18,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Non-Smoking,0,,0,
2,154,19,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Smoking,0,,0,
2,154,20,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,149.99,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Non-Smoking,0,,0,
2,154,21,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Smoking,0,,0,
2,154,22,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,189.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,0,,0,
2,154,23,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,199.99,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,0,,0,
2,154,24,0,20070405,20070405,20070407,CRO/Hotel,-1,1,2,1,109,218,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,179.99,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,0,,0,
2,155,1,1,20070406,20070405,20070406,CRO/Hotel,-1,1,1,1,109.99,109.99,Rate 2,2 Queen Beds Room 1 Non-Smoking,0,,,,,0,,0,
2,156,1,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,144,288,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Smoking,0,,0,
2,156,2,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,144,288,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,162,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 3 Non-Smoking,0,,0,
2,156,3,0,20070406,20070406,20070408,CRO/Hotel,0,1,2,1,144,288,Rate 5,2 Queen Beds Room 2 Non-Smoking,1,172,Rate 3,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Smoking,0,,0,
